date,retail_price,wholesale_price,average_temperature,average_rainfall,diesel_price
2023-11-27,524.516129032258,314.5454545,24.78,11.59,356.0
2023-12-04,492.57142857142856,324.0,25.23,15.91,356.0
2023-12-11,531.4285714285714,378.0,25.08,8.56,329.0
2023-12-18,538.8235294117648,380.0,25.06,8.43,329.0
2023-12-25,762.258064516129,548.0,24.89,2.4,329.0
2024-01-01,690.4347826086956,478.0,25.22,6.34,329.0
2024-01-08,580.7692307692307,454.0,24.49,6.47,358.0
2024-01-15,825.1724137931035,475.0,24.17,1.47,358.0
2024-01-22,717.5,509.0,23.6,0.04,358.0
2024-01-29,738.9655172413793,516.0,25.07,4.83,358.0
2024-02-05,573.6666666666666,354.0,24.35,0.16,358.0
2024-02-12,392.0,198.0,25.6,0.69,363.0
2024-02-19,330.0,155.0,26.51,0.24,363.0
2024-02-26,315.2,139.0,25.85,0.37,363.0
2024-03-04,292.962962962963,135.0,27.09,0.03,363.0
2024-03-11,365.0,226.0,27.57,0.03,363.0
2024-03-18,331.0,206.0,27.41,2.67,363.0
2024-03-25,332.41379310344826,217.0,27.37,2.36,363.0
2024-04-01,307.0967741935484,158.0,28.62,0.73,363.0
2024-04-08,320.0,217.0,27.61,5.04,363.0
2024-04-15,298.14814814814815,200.0,28.02,3.47,363.0
2024-04-22,242.4,103.0,29.69,1.31,363.0
2024-04-29,245.0,108.0,28.46,4.94,363.0
2024-05-06,295.0,188.0,27.91,21.6,363.0
2024-05-13,280.9375,169.0,26.24,18.8,333.0
2024-05-20,299.09090909090907,184.0,24.78,21.37,333.0
2024-05-27,401.07142857142856,242.0,26.03,6.37,333.0
2024-06-03,480.0,370.0,25.88,3.0,333.0
2024-06-10,554.2857142857143,424.0,25.8,3.24,317.0
2024-06-17,488.38709677419354,352.0,25.46,5.26,317.0
2024-06-24,451.42857142857144,272.0,25.19,5.76,317.0
2024-07-01,415.1612903225806,264.0,25.62,3.17,317.0
2024-07-08,325.7142857142857,158.0,25.31,5.54,317.0
2024-07-15,292.0689655172414,155.0,25.31,7.23,317.0
2024-07-22,370.7142857142857,213.0,26.19,3.44,317.0
2024-07-29,397.6666666666667,250.0,25.44,4.94,317.0
2024-08-05,397.2413793103448,263.0,25.52,3.44,317.0
2024-08-12,360.0,206.0,25.34,14.91,317.0
2024-08-19,350.7692307692308,194.0,25.32,4.24,317.0
2024-08-26,341.5151515151515,204.0,25.17,3.01,317.0
2024-09-02,342.5806451612903,216.0,24.8,5.09,317.0
2024-09-09,375.0,255.0,25.41,4.03,307.0
2024-09-16,377.1428571428572,275.0,25.19,3.29,307.0
2024-09-23,336.6666666666667,215.0,25.96,3.63,307.0
2024-09-30,301.42857142857144,150.0,26.09,10.13,307.0
2024-10-07,286.969696969697,130.0,24.42,13.63,283.0
2024-10-14,280.3225806451613,123.0,24.84,5.36,283.0
2024-10-21,330.29411764705884,214.0,24.84,10.21,283.0
2024-10-28,332.5,227.0,25.28,16.7,283.0
2024-11-04,362.8125,270.0,24.81,11.76,283.0
2024-11-11,358.51851851851853,231.0,25.34,9.31,283.0
2024-11-18,335.3333333333333,190.0,25.11,13.86,283.0
2024-11-25,327.57575757575756,198.0,23.24,44.01,283.0
2024-12-02,411.25,290.0,25.06,0.34,283.0
2024-12-09,397.27272727272725,302.0,24.96,4.71,286.0
2024-12-16,389.6875,276.0,24.59,6.63,286.0
2024-12-23,475.6666666666667,325.0,24.53,1.21,286.0
2024-12-30,451.93548387096774,350.0,24.14,3.27,286.0
2025-01-06,420.6666666666667,302.0,24.19,15.43,286.0
2025-01-13,412.1212121212121,280.0,23.89,17.17,286.0
2025-01-20,419.6666666666667,311.0,24.67,4.21,286.0
2025-01-27,510.0,376.0,24.7,2.04,286.0
2025-02-03,603.1034482758621,483.0,23.73,0.07,286.0
2025-02-10,622.5,500.0,24.26,0.09,286.0
2025-02-17,463.4375,226.0,25.56,0.23,286.0
2025-02-24,294.0625,152.0,25.76,2.5,286.0
2025-03-03,273.125,136.0,25.67,0.11,286.0
2025-03-10,304.19354838709677,176.0,25.41,10.6,286.0
2025-03-17,393.84615384615387,296.0,26.16,4.49,286.0
2025-03-24,593.2,475.0,27.49,0.9,286.0
2025-03-31,610.3225806451613,513.0,26.27,17.94,286.0
2025-04-07,781.7647058823529,575.0,26.16,3.46,286.0
2025-04-14,468.0952380952381,313.0,26.91,4.61,286.0
2025-04-21,535.7692307692307,437.0,26.84,7.77,286.0
2025-04-28,533.8461538461538,390.0,26.57,6.8,286.0
2025-05-05,536.6666666666666,386.3636364,27.08,2.5,286.0
2025-05-12,516.9230769230769,376.0,26.27,4.2,274.0
2025-05-19,477.6923076923077,350.0,25.74,4.73,274.0
2025-05-26,476.53846153846155,354.0,25.14,12.3,274.0
2025-06-02,532.1428571428571,324.0,26.29,1.94,274.0
2025-06-09,504.6428571428572,376.0,24.57,13.37,274.0
2025-06-16,498.1818181818182,346.0,25.24,5.09,274.0
2025-06-23,483.3333333333333,344.1666667,25.31,4.43,274.0
2025-06-30,472.6923076923077,335.8333333,25.81,4.04,274.0
2025-07-07,464.13793103448273,300.0,26.01,3.37,289.0
2025-07-14,372.8571428571428,225.0,24.59,11.36,289.0
2025-07-21,379.5652173913044,253.3333333,24.11,12.21,289.0
2025-07-28,361.6666666666667,246.4285714,25.82,3.57,289.0
2025-08-04,467.9310344827586,270.0,25.49,2.51,289.0
2025-08-11,451.6666666666667,257.6923077,24.31,5.73,289.0
2025-08-18,461.0,315.0,25.89,1.09,289.0
2025-08-25,455.86206896551727,300.0,25.41,4.17,289.0
2025-09-01,452.9166666666667,295.7142857,25.6,3.13,289.0
2025-09-08,414.6428571428572,205.7142857,26.23,7.7,283.0
2025-09-15,318.0,191.6666667,25.18,5.29,283.0
2025-09-22,313.6,170.0,24.92,7.09,283.0
2025-09-29,339.25925925925924,186.1538462,26.04,5.81,283.0
2025-10-06,366.5217391304348,178.1818182,26.27,3.26,283.0
2025-10-13,365.38461538461536,160.0,25.64,24.43,277.0
2025-10-20,373.6363636363636,196.6666667,23.92,21.11,277.0
2025-10-27,443.7037037037037,256.1538462,26.01,2.47,277.0
2025-11-03,442.17391304347825,262.5,25.39,4.5,277.0
2025-11-10,355.35714285714283,182.3076923,24.99,6.96,277.0
2025-11-17,323.1034482758621,134.1666667,24.94,24.6,277.0
2025-11-24,525.5555555555555,277.7777778,22.53,83.56,277.0
2025-12-01,520.0,290.9090909,25.04,1.27,277.0
2025-12-08,670.9090909090909,426.0,24.6,4.8,277.0
2025-12-15,683.2142857142857,455.0,24.51,3.14,277.0
2025-12-22,683.2142857142857,450.0,24.13,0.51,277.0
2026-03-16,379.22,265.42,27.25,1.99,303.0
2026-03-30,246.18,117.69,27.2,5.23,382.0
2026-04-06,205.29,81.67,27.96,1.49,382.0
2026-04-20,267.1,160.83,27.52,6.99,382.0
2026-04-27,284.86,176.67,27.36,6.2,382.0
2026-05-04,360.62,241.67,26.81,11.49,392.0
2026-05-11,417.24,284.58,25.69,11.34,392.0
2026-05-18,469.53,339.17,26.46,4.16,392.0
2026-06-01,567.83,380.0,26.16,6.79,407.0
2026-06-08,500.67,335.0,25.27,9.81,407.0
2026-06-15,380.17,226.36,26.08,3.89,407.0
2026-06-22,303.28,176.0,25.76,6.31,407.0
