date,retail_price,wholesale_price,average_temperature,average_rainfall,diesel_price
2023-12-04,467.5,313.3333333,16.57,7.63,356.0
2023-12-11,483.46153846153845,339.0,16.24,11.93,329.0
2023-12-18,535.4545454545455,323.0,15.24,14.97,329.0
2023-12-25,548.7878787878788,370.0,15.33,11.73,329.0
2024-01-01,698.4615384615385,440.0,16.16,8.64,329.0
2024-01-08,645.6,417.0,14.54,11.57,358.0
2024-01-15,854.3333333333334,553.0,15.1,1.5,358.0
2024-01-22,732.5,451.0,14.19,0.89,358.0
2024-01-29,734.1379310344828,551.0,15.66,7.73,358.0
2024-02-05,643.1034482758621,426.0,14.52,0.61,358.0
2024-02-12,570.0,401.0,15.34,4.07,363.0
2024-02-19,545.3571428571429,376.0,16.79,0.87,363.0
2024-02-26,536.5384615384615,326.0,15.79,1.63,363.0
2024-03-04,512.8571428571429,296.0,16.68,0.93,363.0
2024-03-11,571.7241379310345,424.0,16.79,0.83,363.0
2024-03-18,544.0,358.1818182,17.11,3.67,363.0
2024-03-25,452.41379310344826,250.0,17.64,5.21,363.0
2024-04-01,342.0,124.0,18.48,1.54,363.0
2024-04-08,306.7741935483871,133.0,17.41,5.51,363.0
2024-04-15,329.5833333333333,200.0,17.59,0.93,363.0
2024-04-22,296.25,129.0,18.31,0.84,363.0
2024-04-29,230.71428571428572,77.0,19.13,1.36,363.0
2024-05-06,235.17241379310343,80.0,18.54,8.47,363.0
2024-05-13,223.2258064516129,74.0,17.65,6.84,333.0
2024-05-20,219.71428571428572,62.0,17.09,25.0,333.0
2024-05-27,255.71428571428572,70.0,18.11,8.96,333.0
2024-06-03,260.6666666666667,72.0,17.96,1.8,333.0
2024-06-10,308.0,126.6666667,17.49,0.34,317.0
2024-06-17,317.6666666666667,143.6363636,17.33,4.49,317.0
2024-06-24,322.4,156.3636364,16.37,6.46,317.0
2024-07-01,318.38709677419354,138.1818182,17.28,2.87,317.0
2024-07-08,348.14814814814815,163.0,16.59,4.37,317.0
2024-07-15,395.0,202.0,16.17,3.94,317.0
2024-07-22,416.4516129032258,244.0,16.71,2.74,317.0
2024-07-29,423.92857142857144,258.0,16.77,2.57,317.0
2024-08-05,419.0,247.0,16.78,2.07,317.0
2024-08-12,370.625,175.4545455,17.32,6.0,317.0
2024-08-19,300.74074074074076,178.0,17.06,3.86,317.0
2024-08-26,293.92857142857144,165.0,16.75,2.39,317.0
2024-09-02,325.17241379310343,176.0,16.75,3.19,317.0
2024-09-09,285.88235294117646,168.0,17.21,0.9,307.0
2024-09-16,292.0,169.0909091,16.39,0.74,307.0
2024-09-23,313.92857142857144,212.0,16.72,4.2,307.0
2024-09-30,310.5405405405405,138.0,17.05,3.81,307.0
2024-10-07,270.0,112.0,16.5,11.21,283.0
2024-10-14,249.6428571428571,90.0,16.33,1.77,283.0
2024-10-21,250.3125,98.0,16.82,5.07,283.0
2024-10-28,246.4516129032258,74.54545455,16.38,15.74,283.0
2024-11-04,230.625,74.16666667,15.99,4.27,283.0
2024-11-11,206.07142857142856,78.0,16.61,4.13,283.0
2024-11-18,204.13793103448276,74.0,16.36,9.84,283.0
2024-11-25,201.5625,75.0,15.27,23.11,283.0
2024-12-02,267.9310344827586,90.0,15.99,0.64,283.0
2024-12-09,267.2413793103448,140.0,16.64,4.61,286.0
2024-12-16,365.0,219.0,16.49,4.34,286.0
2024-12-23,312.258064516129,135.0,15.44,2.41,286.0
2024-12-30,283.44827586206895,170.0,15.63,13.77,286.0
2025-01-06,284.19354838709677,127.0,15.81,13.31,286.0
2025-01-13,289.6969696969697,140.0,14.87,21.6,286.0
2025-01-20,296.25,134.0,15.31,6.2,286.0
2025-01-27,375.17241379310343,218.0,14.91,3.39,286.0
2025-02-03,381.3793103448275,229.0,14.52,0.53,286.0
2025-02-10,420.64516129032256,304.0,15.59,0.7,286.0
2025-02-17,432.258064516129,317.0,15.96,0.47,286.0
2025-02-24,443.84615384615387,262.0,15.8,7.21,286.0
2025-03-03,396.8965517241379,258.0,15.67,0.4,286.0
2025-03-10,402.41379310344826,276.0,16.17,6.73,286.0
2025-03-17,397.2,238.0,16.83,2.69,286.0
2025-03-24,394.61538461538464,231.0,16.65,2.53,286.0
2025-03-31,378.92857142857144,208.0,16.81,11.29,286.0
2025-04-07,454.0,326.0,16.97,4.07,286.0
2025-04-14,449.0,296.0,17.01,5.26,286.0
2025-04-21,466.9230769230769,301.0,17.11,6.63,286.0
2025-04-28,502.5,334.0,17.22,6.74,286.0
2025-05-05,550.0,375.0,17.71,2.47,286.0
2025-05-12,527.5,383.3333333,17.66,1.33,274.0
2025-05-19,450.3703703703704,300.0,17.22,2.44,274.0
2025-05-26,470.8333333333333,308.0,16.33,12.7,274.0
2025-06-02,501.15384615384613,350.0,17.25,0.47,274.0
2025-06-09,537.4074074074074,400.0,16.24,13.59,274.0
2025-06-16,428.3333333333333,204.0,16.5,2.26,274.0
2025-06-23,387.6923076923077,174.6153846,16.45,1.37,274.0
2025-06-30,398.14814814814815,207.6923077,16.53,0.54,274.0
2025-07-07,389.6551724137931,189.0909091,16.83,1.61,289.0
2025-07-14,353.6666666666667,171.5384615,15.5,15.07,289.0
2025-07-21,315.7142857142857,134.1666667,15.27,14.34,289.0
2025-07-28,343.84615384615387,156.0,16.76,2.46,289.0
2025-08-04,351.42857142857144,186.1538462,16.49,1.54,289.0
2025-08-11,312.3333333333333,144.6153846,15.53,5.36,289.0
2025-08-18,300.35714285714283,143.8461538,16.49,1.49,289.0
2025-08-25,301.85185185185185,148.4615385,16.52,2.43,289.0
2025-09-01,294.44444444444446,151.6666667,16.39,1.21,289.0
2025-09-08,288.2142857142857,107.8571429,16.9,4.87,283.0
2025-09-15,276.9230769230769,78.57142857,16.38,3.67,283.0
2025-09-22,254.0,75.45454545,16.22,5.19,283.0
2025-09-29,259.6296296296296,86.42857143,17.06,6.63,283.0
2025-10-06,256.5217391304348,63.57142857,16.69,6.73,283.0
2025-10-13,266.6666666666667,77.5,16.83,12.2,277.0
2025-10-20,253.5,80.0,15.78,7.53,277.0
2025-10-27,256.07142857142856,80.66666667,16.8,2.53,277.0
2025-11-03,264.5833333333333,127.2727273,16.68,2.97,277.0
2025-11-10,248.88888888888889,84.28571429,16.19,10.16,277.0
2025-11-17,240.68965517241375,65.71428571,16.5,17.3,277.0
2025-11-24,362.22222222222223,194.2857143,14.75,66.04,277.0
2025-12-01,373.6842105263158,139.0909091,15.94,3.43,277.0
2025-12-08,372.72727272727275,182.7272727,15.39,5.34,277.0
2025-12-15,405.6,258.3333333,15.58,9.1,277.0
2025-12-22,405.6,251.1111111,15.07,3.41,277.0
2026-03-16,260.62,134.58,16.61,4.71,303.0
2026-03-30,236.41,109.23,17.14,4.46,382.0
2026-04-06,228.75,106.36,17.94,2.46,382.0
2026-04-20,246.73,145.0,17.59,4.46,382.0
2026-04-27,231.67,108.54,17.81,3.34,382.0
2026-05-04,240.18,107.92,17.64,9.06,392.0
2026-05-11,236.15,111.67,17.32,10.13,392.0
2026-05-18,273.79,120.0,18.0,2.36,392.0
2026-06-01,320.18,164.58,17.62,4.23,407.0
2026-06-08,295.56,142.0,17.09,4.93,407.0
2026-06-15,283.6,143.64,17.74,3.04,407.0
2026-06-22,278.28,128.0,17.59,5.04,407.0
